gene	FPKM	bivalency_status
Gm12218	0	none
Gm12928	1.51312	none
Gm14970	4.23929	none
Gm9670	0.0837562	none
Gm12692	0	none
Mkrn1-ps1	0.0272702	none
Gm12136	0	none
Gm14938	0	none
Gm15028	0	none
Gm4596	4.38368	none
Gm15480	0	none
Zfp389	0.124175	H3K4me3
Gm14803	0	none
Gm11927	0	H3K27me3
Gm14036	0.0834023	none
Gm16017	0	none
Gm15621	0	none
Gm14916	0	none
Gm14799	0	none
Gm16021	0	none
Gm5401	0	none
Gm13045	0.0591998	none
Gm13545	0	none
Gm12011	0	none
Gm12016	0	H3K27me3
Fau-ps1	0	none
Gm13401	0	none
Gm13303	0	none
Gm12486	0	none
Gm11414	0	H3K4me3
Gm13740	0	none
Gm13126	0.0580992	none
Gm11425	0.560824	none
Gm6517	0.411202	none
Gm15004	0	none
Gm6973	0	none
Gm15148	0	none
Gm13292	0.121471	none
Gm14610	0	none
Olfr1327-ps1	0	none
Gm13742	0	none
Gm13171	0	none
Prdx2-ps1	3.36688	none
Gm11231	0.0532186	none
Gm9025	0.0244862	none
Gm13813	0	H3K27me3
Gm11688	0	none
Gm15136	0	none
Gm4914	0	none
Gm12686	0	none
Gm12604	0	none
Gm14709	0	none
Gm13863	0	none
Gm15364	0	none
Gm11676	0	none
Gm15244	0	none
Mageb7-ps	0.034218	none
Gm11894	0	none
Gm11502	0	none
Gm12183	14.0698	H3K27me3
Gm13665	0.0867735	none
Gm11598	0	none
Gm13776	0	none
Gm9430	0	none
Gm11988	0	H3K27me3
Gm13685	0	none
Gm8844	0.014159	none
Gm15147	0	none
Gm15765	0.0484194	none
Rab9b-ps1	0.0617269	none
Rps6-ps3	0.942487	none
Gm6743	0	none
Gm12980	0	H3K4me3
Gm13501	0	none
Kif22-ps	0	none
Gm8213	0	none
Gm7206	1.76455	none
Gm12242	0.0441836	none
Gm11619	0	none
Gm4746	0	none
Gm11687	0	none
Rps12-ps19	0.119388	none
H2afb2	0	none
Gm13486	0	none
Gm16177	0.11063	none
Gm15693	0	none
Gm11919	0	H3K27me3
Gm11628	0	none
1700119I11Rik	0	none
Gm14356	0	none
Gm11880	0.137261	H3K27me3
Gm5909	11.7599	none
Gm14871	0	H3K27me3
Gm13687	0.27051	none
Gm12570	0	none
Gm6798	0	none
Gm40	0	none
Gm12937	0.0963236	none
Gm13615	0	none
Gm15195	0	none
Gm11835	0	none
Gm12636	0	none
Gm12229	0.183714	none
Gm15003	0	none
Gm14816	0	none
Gm9378	0	none
Rpl15-ps4	0	none
Gm11793	0.873273	none
Gm4915	0	none
Gm13937	0.112816	H3K27me3
Gm15374	0	none
Gm11452	0.132403	none
Gm12902	0.192545	none
Gm13342	0	none
Gm5757	0	none
Vamp7-ps	0	none
Gm13349	0.467397	none
Gm12667	0	none
Gm6272	0	none
Gm14067	0	none
Gm8200	0	none
Gm15182	0	none
Gm11199	0	none
Gm12168	0.283521	none
Gm11556	0	none
Rpl31-ps6	0	none
Gm11253	0	none
Gm13712	0	none
Gm7860	0	none
Gm13456	1.92461	none
Gm14981	0	none
Gm14704	0	none
Gm15207	0	none
Vmn1r-ps112	0	none
Gm9095	0	none
Gm13311	0	none
Gm14336	0	H3K27me3
Gm11667	0	none
Gm12196	0	none
Gm14898	0	none
Olfr1073-ps1	0	none
Gm12377	0	H3K27me3
Gm14813	0	none
Gm12344	0.377871	none
Gm15065	0	none
Gm11850	0	none
Gm11404	0	H3K27me3
Gm15806	0.0398777	none
Gm11406	0	none
Gm5387	0	none
Snrp1c-ps2	0	none
Gm15157	0	none
Gm15580	0	none
Gm11726	0	none
Gm15026	0	none
Gm15586	0	none
Gm5255	0	none
Gm11485	0	none
Gm14896	0	none
Gm12634	0	none
Gm15711	0	none
Gm8737	0	none
Gm11903	0	none
Olfr1268-ps1	0	none
Gm13050	0.959203	none
Gm12058	0.10081	none
Olfr1003-ps1	0	none
Gm13527	0	H3K27me3
Gm11979	0	none
Gm13182	0	none
Gm13761	0	none
Olfr336-ps1	0	none
Gm8569	0	none
Gm15387	0	H3K27me3
Sult2a-ps1	0	none
Gm12129	0.0244075	none
Gm15443	0	none
Gm12433	0	none
Gm14943	0	none
Gm11558	0	none
Gm12950	0	none
Gm11331	0	none
Gm15074	0	none
Gm14793	0	none
Gm14227	0.131731	none
Gm12645	0	none
Gm15212	0	none
Gm13141	0	none
Gm9673	0	none
Gm12700	0	none
Gm15021	0	none
Gm8482	0.558736	none
Gm16148	0	none
Gm14638	0	none
Gm12045	0	none
Gm7670	0	none
Gm15464	0	none
Gm13829	0	none
Gm7746	0	none
4930503H13Rik	0.044202	none
Gm12518	0	none
Gm12149	0	none
Gm13239	0	none
Gm6025	0	none
Smt3h2-ps	0	H3K4me3
Gm14852	0	none
Gm16219	0	none
Gm8244	0	none
Rpl7a-ps13	0	none
Gm12632	0	none
Gm15493	0	none
Gm12535	0.101896	none
Gm15204	0.164449	none
Rps13-ps5	0.61335	H3K27me3
Gm12566	0	none
Gm5639	0.114015	none
Gm14834	0	none
Gm13365	0	none
Gm15779	0	none
Gm12900	0	none
Gm14750	0	none
Gm14923	0	none
Gm11248	0	none
Gm12815	0	none
Gm2012	0	none
Rpl30-ps5	0	H3K27me3
Mup-ps19	0	none
Gm15481	0.0597444	none
Gm12732	0	none
Gm14056	0	H3K27me3
Gm11366	0	none
Gm12754	0	none
Gm15358	0.0903548	none
Gm14001	0	none
Gm14725	0	none
Gm15897	0.0222865	none
Gm7857	0	none
Vmn1r-ps125	0	none
Gm14736	0	none
Fau-ps2	0.375218	none
Gm14612	0.0340067	none
Gm11590	0	none
Gm15516	3.5329	none
Trav13-3	0	none
Gm8761	0	none
Gm11470	0	none
Gm13677	0.0589123	none
Gm11348	0	none
Gm5393	0	none
Gm14050	0	none
Gm14006	0	none
Gm11876	0	H3K27me3
Gm11857	0	none
Gm11914	0.785564	none
Gm6382	0.0374162	none
Gm11843	0	none
Gm15371	0	none
Gm12818	0.682808	none
Gm13469	0	none
Gm14885	0	none
Cyp2j7-ps1	0	none
Gm15349	0	none
Gm12697	0	H3K27me3
Gm12774	0	none
Gm12961	0	none
Gm11474	0	none
Gm12124	0.0720538	none
Gm14156	0	none
Gm14972	0	none
Dynlt1-ps1	0	none
H2af-ps	0	none
Gm15190	0	none
Gm15040	0	H3K27me3
Gm15316	0	none
Gm12736	0	none
Gm13792	0	none
Gm14460	0	none
Gm11907	0	none
Gm12515	0	H3K27me3
Gm15616	0.146356	none
Gm11663	0	H3K27me3
Gm6881	0	none
Gm15172	0	none
Gm12362	0	none
Defa-ps14	0	none
Gm12987	0	none
Olfr990-ps1	0.0408217	H3K27me3
Gm14721	0	none
Gm15120	0	none
Gm11633	0.195812	none
Rpl31-ps5	0.159229	none
Gm13087	0	none
Gm14928	0	none
Gm12489	0	none
Gm12087	0	none
Gm11393	0	none
Gm14564	0	none
Gm14416	0.0132102	none
Gm12451	2.81565	none
Gm11424	0.036839	none
Gm13260	0	none
Supt20-ps	0	none
Gm14845	0	none
Gm11363	0	none
Rpl23a-ps6	0	none
Gm15153	0	none
Rhox11-ps1	0	none
Gm16394	0	none
Gm5381	0	none
Gm12026	0	H3K27me3
Gm15422	0.180308	none
Olfr602-ps1	0	none
Gm14127	0.13012	none
Gm9703	0	none
Gm12988	1.35132	none
Gm15625	0	none
Gm15181	0	none
Rps12-ps1	0.127104	none
Rpl9-ps2	0	none
Gm12156	0	none
Gm6620	0	none
Gm14899	0	none
Olfr1021-ps1	0	H3K27me3
Gm8692	0	none
Gm6923	0	none
Gm13024	0	none
Gm14826	0	none
Gm15546	0	none
Gm12366	0.32133	none
Tra2b-ps	0	none
Gm14411	1.17241	none
1700064H15Rik	0.120541	H3K4me3
Gm11622	0	none
Gm12727	1.5187	H3K27me3
Gm15793	0.328441	none
Gm14722	0	none
Gm12803	0	none
Gm381	0	none
Gm15058	0	none
Gm8805	0	none
Itpa-ps3	0	none
Gm7061	0.244583	none
Gm15861	0	none
Gm15191	0	none
Gm13162	0	H3K4me3
Rps11-ps5	0	none
Rps19-ps14	0	none
Gm5319	0	none
Gm9126	0	none
Gm15957	0	none
Vmn1r-ps100	0	none
Gm14489	0.296097	none
Gm13396	0	none
Gm13284	0	none
Gm12155	0	H3K27me3
Gm4875	0.295791	none
Gm12176	0.218078	none
Gm9308	0	none
Gm6806	0	none
Gm13193	0	none
Gm13385	0	none
Gm12015	0	none
Gm11561	0	none
Gm14554	0	none
Gm13560	0	none
Gm15465	0	none
Rpl17-ps1	0	none
Rpl13-ps1	0	none
Gm14782	0	none
Gm14150	0.488026	none
Gm8682	0	none
Gm14860	0.119749	none
Gm12956	0.249918	none
Gm5678	0	none
Gm11953	1.84224	none
Gm16428	0	none
Gm12175	0	none
Trav4d-2	0	none
Gm13803	2.14264	H3K27me3
Gm12880	0	none
Gm14731	0	none
Gm15828	0.848682	none
Gm14716	0	none
Gm15741	0	none
Mif-ps3	0	H3K27me3
Gm5397	0	none
Gm16106	0	H3K4me3
Gm15780	0.0454784	none
Gm12591	0	none
Gm14786	0	none
Gm12982	0	none
Gm13118	0	none
Gm13612	0	H3K27me3
Gm15373	0	none
Gm14519	0	none
Gm14588	0	none
Gm16421	0.0422817	none
Gm12994	0.10288	none
Gm14748	0	none
4930448K20Rik	0	none
Gm13537	0	none
Gm13879	0	none
Gm13484	0	none
Gm5759	0	none
Gm16066	0.0821242	H3K4me3
Gm14053	0.203808	none
Gm14299	0	none
Gm11931	0	none
Gm12021	0	none
Gm7134	0	none
Gm14537	0.059699	none
Gm15106	0	none
Gm12293	0	none
Gm11746	0	none
Defa-ps9	0	none
Gm13204	0.222524	none
Gm11362	0	none
Gm13806	0	none
Gm14674	0	none
Gm13358	0	none
Gm14745	0	none
Gm15730	0	H3K4me3
Mup-ps5	0	none
Vmn1r-ps93	0	H3K27me3
Gm12165	0	none
Gm13263	0	H3K27me3
Gm15773	0.197521	none
Gm15367	0	none
Rpl15-ps1	0	none
Gm12598	0	none
Gm11889	8.46	none
Gm13009	0	none
Gm12583	0.120635	none
Gm13525	0.494213	none
Olfr1186	0	none
Gm13339	7.40321	none
Gm5386	0	none
Gm14607	0	none
Gm12934	0.55951	none
Cyp4a29-ps1	0	none
Gm15014	0	none
Gm12881	0	none
Olfr1027-ps1	0	none
Gm11383	0	none
Gm6480	0.0687788	none
Rpsa-ps9	0.164676	none
Gm5844	3.98025	none
Gm11982	0	H3K27me3
Gm12041	0	none
Gm12379	0	none
Gm11557	0	none
Gm14323	0.381803	none
Ccl19-ps1	0	none
Gm14083	0	none
Gm7823	0	none
Smt3h1-ps	0	none
Gm14832	0	none
Gm13736	1.50851	Bivalent
Gm14758	0	none
Gm14119	0	none
Gm8770	0	none
Gm14739	0	none
Gm15240	0	none
Gm11440	0.142607	none
Defa-ps16	0	none
Gm12641	0	none
Gm13864	0.253395	none
Gm6939	0	none
Gm11462	0	none
Gm13135	0.208375	none
Gm8172	0.641491	none
Gm5863	0	none
Gm12785	0	none
Gm6067	0	none
Gm13462	0	none
Gm13586	0.200129	none
Cyp2j8	0	none
Gm14811	0	none
Gm13887	0	none
Gm7658	0.455293	none
Gm16166	0.0404854	none
Gm15095	0	none
Gm2810	1.09708	none
Gm14881	0	none
Gm14103	0	none
Gm12850	0	none
Gm13355	0	none
Gm11540	0	none
Gm12587	0	none
Gm11920	0	none
Gm7834	0	H3K27me3
Gm13359	0	none
Gm12507	0	none
Gm13217	0.0747786	none
Gm15504	0	none
Gm8036	0	none
Naip3	0	none
Gm15303	0	none
Gm12731	0	none
Gm6884	0	none
Gm15131	0	none
Gm10601	0	none
Gm12465	0	none
Rpl13-ps5	0.0664815	none
Gm6754	0	none
Gm14614	0	none
Gm16082	0.134696	none
Gm14581	0	none
Gm12630	0	none
Gm15214	0	none
Gm13517	0	none
Gm13672	0	none
Gm15129	0	none
Gm14363	0	none
Gm15056	0	none
Gm11911	0	none
Rpsa-ps11	0	none
Olfr1274-ps	0	none
Polr2k-ps	0	none
Olfr1149-ps1	0	none
Gm12318	0	H3K4me3
Gm14042	0.216961	none
Gm11389	0	none
Rps13-ps6	0	H3K27me3
Gm5903	0.121467	none
Gm13557	0.149612	none
Gm14052	0.0285412	none
Rps10-ps3	0	H3K27me3
Gm11566	0	none
Gm11848	0	none
Gm15126	0	none
Gm6238	0.207585	none
Gm13975	0	none
Gm11221	0.117225	none
Gm15678	0	none
Gm13250	0	H3K27me3
Gm13413	0	H3K4me3
Gm12392	0	H3K27me3
Gm15715	0	none
Gm13623	0	none
Gm12053	0	none
Gm1335	0	none
Gm14687	0	none
Gm12816	1.32504	none
Fam220a	0.587813	H3K4me3
Gm12978	0.16262	none
Gm11764	0	none
Gm16518	0.169751	none
Gm12618	0	none
Gm12163	0	H3K27me3
Gm13555	0	none
Gm6222	0.0554955	none
Gm15331	0	none
Rps15a-ps6	0.288124	none
Gm11804	0	none
Gm14982	0	none
Gm11829	0	none
Gm6373	0	none
Gm13140	0.0190315	none
Gm13720	0	none
Gm14561	0	none
Gm14910	0	none
Gm8087	0	H3K27me3
Gm9083	0.0487985	none
Olfr334-ps1	0	none
Gm15959	0	none
Gm14900	0	none
Gm13233	0.0451619	none
Gm11606	0	none
Gmfg-ps	0	none
Gm11388	0	none
Gm13433	0	none
Gm12416	0.532738	H3K27me3
Gm16100	0	none
Gm14699	0	none
Gm14082	0	none
Gm14822	0	none
Gm11242	0.098491	none
Gm12285	0	none
Gm15001	0	none
Gm12986	0	none
Gm14140	0.177093	none
Gm13356	0	none
Gm14795	0	none
Olfr268-ps1	0	none
Gm14533	0	none
Gm12191	0	none
Gm14980	0	none
Gm14882	0	none
Gm7785	0.202394	none
Gm13195	0	none
Gm12748	0	none
Gm14751	0	none
Gm11800	0	none
Gm16431	0	none
Gm13350	0.101628	none
Gm13668	0	none
Gm11845	0	H3K27me3
Gm14670	0	none
Gm11980	0	none
Gm11408	0	none
Gm14126	0	none
Gm13172	0	none
Amy2b	0	none
Gm11484	0	none
Gm13223	0	none
Gm15382	0.0825341	none
Gm14667	0	none
Gm12765	0	none
Gm15531	0	none
Gm11249	0	H3K27me3
Gm14153	0	H3K27me3
Gm4760	0	none
Gm11736	0	none
Gm12438	0	none
Gm15385	0	none
Gm4908	0	none
Gm11356	0	none
Gm14494	2.17955	none
Gm14578	0	none
Gm4732	0	none
Gm6044	0.0949868	none
Gm13430	0.344965	none
Gm6429	0	none
Gm12917	0.0692839	none
Gm12393	0	none
Gm15309	0	none
Gm5303	0.062503	none
Gm12876	0	none
Gm14073	0	none
Gm14421	0.354648	none
Gm14620	0	none
Rpl10-ps4	0	none
Gm14790	0	none
Gm13386	0	none
Gm13410	0.827679	none
Gm15171	0	none
Gm11609	0	none
Gm14724	0	none
Gm15854	0	none
Gm6341	1.59498	none
Gm15578	0.415838	none
Fthl17-ps2	0	none
Vmn1r-ps126	0	H3K27me3
Gm14109	0	none
Gm15189	0	none
Gm12723	0	H3K27me3
Gm12210	0	none
Gm14560	0	none
Gm11504	0	none
Gm15170	0	none
Gm11792	0	none
Cyp4a29	0	none
Gm12418	0.0319795	none
Gm5073	0	none
Gm15752	0	none
Gm12288	0	none
Gm13424	0	none
Gm14334	0	none
Gm12579	0	none
Olfr1103-ps1	0	none
Gm11380	0.0771879	none
Gm11852	0	none
Gm4913	0	none
Apc-ps1	0.68309	none
Gm12459	0	none
Gm11892	0.0569025	none
Gm11866	0	none
Gm12201	0	none
Gm13511	0	none
Gm14655	0	none
Gm12180	0	none
Gm15967	0	none
Gm11427	0	none
Gm4917	0	none
Gm11429	0	none
Gm11344	0	none
Gm8648	0	none
Vmn1r-ps97	0	none
Gm14201	0	none
Gm6580	0.0212995	none
Gm14405	0	none
Gm12321	0	none
Gm13409	0	none
Gm13064	0	none
Gm7190	0	none
Gm12206	0	none
D11Bhm181e	0	none
Gm7820	0	none
Gm12187	0	none
Gm12693	2.07548	none
Gm15007	0	none
Gm13903	0	none
Gm13828	0	none
Gm15575	0	none
Olfr1146-ps1	0	none
Gm11805	9.08109	none
Olfr404-ps1	0	none
Cyp4a30-ps	0	none
Gm15571	0	H3K27me3
4930595D18Rik	0	none
Gm13567	0	none
Gm15272	0	none
Gm13581	0	H3K27me3
Gm9432	1.1988	none
Gm15066	0	none
Gm12080	0	none
Gm12388	0	none
Gm11421	0	none
Gm13788	0	none
Gm7821	0	none
Gm11338	0	none
Gm14780	0.0425595	none
Gm11522	0	none
Gm11969	0.200278	none
Gm14869	0	none
Gm13737	0	none
Gm12274	0	none
Gm14875	0	none
Gm11912	0	none
Rbmx2-ps	0.0393585	none
Hbb-bh3	0	none
Gm16425	0.0729545	none
Gm11410	0	none
Gm12919	0.0176509	none
Gm14528	0	none
Gm12427	0	none
Gm15016	0	none
Gm11255	0	none
Gm15215	0	none
Gm7831	0.0998658	H3K27me3
Gm11546	0	none
Gm11779	0	none
Gm11862	0	none
Gm14158	0	none
Gm15096	0	none
Gm11796	0	none
Gm13406	0	none
Gm12262	0	none
Gm13246	0	none
Gm7222	0	none
Gm11698	0	none
Hspe1-ps4	0	none
Mup-ps1	0	none
Gm13453	12.796	none
Gm13259	0	none
Gm15659	0	H3K27me3
Gm14668	0	none
Gm15180	0	none
Gm11185	0.953134	none
Gm11839	0.131233	none
Gm6574	0	none
Gm14623	0	none
Gm5403	0	none
Gm15300	0	none
Gm13210	0	none
Gm7108	0.00737264	none
Gm15116	0	none
Gm12738	0	none
Kars-ps1	0	none
Gm15568	0	none
Gm5939	0.634694	none
Gm13460	0	none
Gm7816	0.855881	H3K27me3
Gm14470	0	none
Gm14874	0	none
Gm11461	0	none
Olfr1127-ps1	0	Bivalent
Gm11511	0	none
Gm13254	0	none
Gm13498	0	H3K27me3
Gm12384	0	none
Gm12550	0	none
Zcchc9-ps	0.136963	none
Gm4993	0	none
Gm13551	0	none
Gm15376	0	H3K27me3
Gm14589	0	none
Pex13-ps	0	H3K27me3
Gm11838	0	none
Gm13332	0	none
Ctsf	3.15548	H3K4me3
Gm15361	2.63324	none
Gm13688	0.930684	none
Gm15815	0	none
Gm13502	5.1138	none
Csnk2a1-ps	0	none
Gm8812	0	none
Gm15030	0	none
Gm13679	0	none
Gm12010	0	none
Mup-ps28	0	none
Gm14957	0	none
Gm12638	0	none
Vmn1r-ps114	0	none
Gm12085	0	none
Gm12332	0	none
Gm12309	0	H3K4me3
Gm12110	0	none
Mup-ps15	0	none
Gm13315	0.252534	none
Gm13868	0	none
AA414768	6.93932	H3K4me3
Gm15926	0	none
Gm5760	0	none
Gm5643	0.287317	none
Olfr1374-ps1	0	none
Gm11742	0	none
Gm11871	0	none
Gm15185	0	none
Gm14402	0	none
Gm15192	0	none
Gm11284	0	none
Gm13935	0	none
Gm14931	0	none
Gm14997	0	none
Gm14121	0.889261	H3K27me3
Rpl38-ps1	0	none
Vcp-rs	3.13453	none
Gm11826	3.80426	none
Gm14220	0	none
Gm11859	0	none
Gm12400	0	none
Gm7599	0.0544339	none
Magea7-ps	0	none
Gm13579	0	none
Gm13397	0	none
Olfr1332-ps1	0	none
Gm11539	0	H3K27me3
Gm12475	0.0485047	H3K27me3
Gm11693	0	none
Gm13156	0	none
Gm14238	0.191082	none
Gm14237	0	none
Gm14666	0	none
Gm7363	0	none
Gm6491	0	none
Gm8260	0	none
Gm13913	0	none
Vmn1r-ps99	0	none
Gm9060	0	none
Gm15783	0	none
Gm14907	0	none
Gm12540	0.751307	none
Gm11581	0	none
Gm11708	0	none
Olfr1004-ps1	0	none
Gm12656	0	none
Olfr360	0	none
Gm8606	0	none
Gm12237	0	none
Llph-ps2	25.5222	none
Gm12895	0	none
Gm14887	0	none
Gm8806	3.76853	none
Gm13214	0	none
Gm15332	0	none
Gm11422	0	none
Gm11235	0	none
Gm13392	0	none
Gm11449	0	none
Gm15057	0.65505	none
Gm11882	0	none
Gm12653	0.198683	H3K27me3
Gm13196	0	none
Gm4919	0	none
Ndufb4c	24.4053	none
Scgb2b22-ps	0	none
Gm6433	0	none
Olfr595-ps1	0	none
Gm12813	0	none
Gm11411	0	none
Gm15426	0.183193	none
Gm11860	0.0355182	none
Gm11550	0	none
Gm13681	0	none
Gm13121	0	none
Gm14148	0	none
Gm6335	0.576518	none
Gm15194	0	none
Gm11703	0.351468	none
Gm11203	0	none
Gm15542	2.35563	none
Gm5466	0.1513	none
Gm13458	0	none
Gm15033	0	none
Gm13506	0	none
Gm14394	0	none
Gm13041	0	none
Gm13019	0	none
Gm15725	10.3127	none
Gm8410	0	none
Gm13176	0	H3K27me3
Gm11340	0	H3K27me3
Gm14300	0	H3K27me3
Rpl30-ps10	0.161359	none
Gm12268	0	none
Vmn1r-ps110	0	none
Gm14840	0	none
Gm15378	0	none
Olfr269-ps1	0	none
Olfr1035-ps1	0	none
Gm14485	0	none
Gm15665	0.0358155	none
Gm14776	0.472977	none
Gm15604	0.0196065	H3K27me3
Gm13221	0	none
Rpl35a-ps4	0	H3K27me3
Gm13992	0	none
Gm12007	0	none
Gm14591	0	none
Gm15198	0	none
Gm13006	0	none
Gm13437	0	none
Gm14878	0	none
Gm12760	0	none
Gm15824	0	H3K27me3
Gm11471	0	none
Gm15187	0	none
Gm5402	0	none
Gm14491	0	none
Rpl7a-ps12	0	none
Gm15329	0	none
Gm15519	0.292419	none
Gm14768	0	none
Gm15038	0	none
Gm12826	0	H3K27me3
Gm11904	0	none
Gm8749	0	none
Gm13487	0.735436	H3K27me3
Gm14619	0	none
Gm11445	0	none
Gm14905	0	none
Gm13338	0	none
Gm13226	2.68454	none
Gm15037	0	none
Gm13108	0	none
Cyp4b1-ps2	0	none
Gm5510	0	none
Gm12182	0.0773851	H3K27me3
Gm12935	0	none
Gm12501	0	none
Gm4909	0	none
Gm11652	0.156264	none
Gm15225	0	none
Gm15840	0	none
Gm9431	0	none
Gm14281	0.0578327	none
Nsa2-ps2	0	none
Gm12118	0.0857345	none
Gm13491	0	H3K27me3
Gm13207	0	none
Gm15267	0.409598	none
Gm9440	0	none
Gm5555	0.930755	none
Gm15375	0	none
Rps8-ps2	0.0652498	none
Gm14706	0	none
Gm14044	0.372732	none
Gm14574	0	none
Gm12308	0	H3K4me3
Gm14521	0	none
Gm13888	0	none
Gm8534	0	none
Gm11784	0	none
Gm14940	0	none
Gm12423	0	none
Gm14515	0	none
Gm15044	0	H3K27me3
Gm12873	0	none
Gm13877	0	none
Gm11263	0.260251	none
Gm14172	0.169552	none
Gm14609	0	none
Gm15470	0.189383	none
Gm12255	0	none
Gm14861	0	none
Gm13407	0	none
Gm7541	0.142388	none
Gm12842	0	none
Gm6027	0	none
Defa-ps4	0	none
Gm13478	0	none
Gm12749	0	none
Olfr647-ps1	0	none
Gm11881	0	none
Gm14577	0	none
Gm15196	0	none
Gm14998	0	none
Gm9429	0.0355405	none
Gm13674	0.0537623	H3K27me3
Gm6418	0.0339809	none
Gm15321	0	H3K27me3
Mup-ps21	0	none
Gm12001	0	none
Gm13432	0	none
Gm13867	0	none
Gm13450	0	none
H2-M6-ps	0	none
Gm14381	0	none
Gm15808	0.771034	none
Gm14942	0	none
Gm16016	0	none
Gm12466	0	none
Gm12585	0	none
Olfr1379-ps1	0	none
Gm14663	0	none
Oat-rs1	0	none
Gm13320	0	none
Tpt1-ps1	0	none
Gm13321	0	none
Gm11514	0	H3K27me3
Gm11227	0	none
Gm13729	0	none
Gm14516	0	none
Gm11989	0.105817	none
Gm6645	0.0329011	none
Gm12035	0.0591871	none
Gm9043	0	none
Gm6877	0.0957618	none
Gm12896	0	none
Gm14939	0	none
Gm5942	0	none
Gm13234	0	none
Gm13340	10.7187	none
Gm11929	0	none
Gm11941	0	none
Gm14711	0	none
Gm11451	0.145457	none
Gm12770	0	none
Gm13666	0	none
Gm14671	0	none
Gm11849	0	none
Gm7312	0	none
Gm15709	0	none
Gm16411	0	none
Gm12432	0	none
Gm15538	0.206714	none
Rpsa-ps3	0	none
Gm14186	0	none
Gm15393	0	none
Gm15394	0	none
Gm15885	0	none
Gm8688	0	none
Gm14741	0	none
Gm8051	0	none
Gm13916	0	none
Gm13614	0	none
Gm13722	0	none
Gm9200	0	none
Rpl21-ps15	9.86333	none
Gm14805	0	none
Gm14579	0	none
Gm12821	0	none
Gm12028	0	H3K27me3
Gm14911	0	none
Gm14810	0.319219	none
Gm14893	0	none
Gm15916	0.527858	none
Gm12640	0	none
Gm14863	0.434468	none
Gm16007	0	none
Oaz2-ps	1.04682	none
Gm8832	0	none
Pou2f3-rs1	0	none
Gm12795	0	none
Gm12878	0	none
H2afb3	0.234407	none
Gm5390	0	none
Gm11771	0	none
Gm14414	0.276728	none
Gm15529	0	none
Gm14586	2.54728	none
Gm15570	0	none
Gm7224	1.38086	none
Gm12469	0	none
Gm15188	0	none
Gm4459	1.65528	none
Gm12502	0.254239	H3K4me3
Gm2030	0	none
Gm11262	0	none
Gm15602	0	none
Gm13366	0	none
Gm11786	0	none
Gm13312	0.0648455	none
Gm11480	0	H3K27me3
Gm15175	0	none
Gm14754	0	none
Gm8876	0	none
Gm9225	0	none
Gm13148	0	none
Gm13876	0	none
Gm12787	0	none
Gm14086	0	none
Gm6088	0.0773574	none
Gm14229	0	none
Rasl2-9	0.0677439	none
Gm13357	0.159219	none
Gm11524	0	none
Gm11384	0	none
Gm11875	0	H3K27me3
Gm12099	0	none
Gm12245	0	none
Gm15798	0	none
Gm11258	0	none
Gm11853	0	none
Gm11473	0	none
Gm12152	0	none
Gm14903	0	none
Gm11433	0	none
Gm14575	0	none
Gm12358	0.0869846	none
Gm11334	0	none
Gm5648	0	none
Gm10169	0.713739	none
Gm6829	0.148663	none
Gm14304	0	none
Kpna2-ps	0.208681	none
Vmn1r-ps111	0	none
Zfp133-ps	0.516683	Bivalent
Gm11367	0	none
Gm11699	0	none
Gm12989	5.13367	none
Gm12892	4.57406	none
Gm9119	0	none
Gm6640	0	H3K27me3
Pcna-ps1	0	none
Gm6539	0	none
Gm14034	0	none
Gm12412	0	none
Gm13504	0	none
Gm15154	0	none
Gm13743	0.054957	none
Gm14094	0	none
Gm14465	0	H3K27me3
Gm9575	1.95789	none
Gm11971	0	none
Rnf138rt1	1.32384	H3K4me3
Gm13914	0	none
Gm12687	0	none
Gm14932	0	none
Gm2986	0.89824	none
Gm4912	0	none
Gm14428	0	none
Gm13153	0	none
Gm8624	0	none
Olfr1118	0	none
Gm13592	0	H3K27me3
Gm13123	0	none
Gm14688	0	none
Gm15078	0	none
Gm3931	0	H3K27me3
Gm5883	0	none
Fthl17-ps1	0	none
Gm14202	0	none
Gm13436	5.20188	none
Gm13865	0	none
Ccnb2-ps	1.34393	none
Gm15161	0	none
Gm12901	0	none
Gm7700	0	none
Adgrd2-ps	0	H3K27me3
Rpl23a-ps14	0.10665	none
Gm11865	0	none
Gm13854	0.0515292	none
Sh3d2c-ps1	0	none
Gm16202	0	none
Gm14197	0.0291226	none
Gm13035	0	none
Gm16209	0.187472	none
Gm12495	0	none
Gm6039	0.5806	none
Prdx6-ps2	0	none
Gm14592	0	none
Gm11456	0	none
Gm15297	0	none
Vmn1r-ps3	0	none
Gm12421	0	H3K27me3
Gm14824	0.221332	none
Gm13543	0.294041	none
Gm14727	0	none
Gm11662	0	none
Gm13100	0	none
Gm14108	0	none
Gm14534	0	none
Gm12014	0	none
Gm12814	0	none
Gm7803	0.658783	none
Gm14559	0	none
Rps15a-ps4	0.997067	none
Gm14524	0.0480827	none
Pgam1-ps1	1.0503	none
Gm9050	0	none
Gm11516	0	none
Gm15335	0	none
Gm11405	0.0212784	none
Gm15362	0	none
Gm11689	0	none
Gm15988	0.285179	H3K27me3
Gm15566	0.0865836	none
Gm13394	0.43108	none
Gm7180	0.0980389	none
Gm14837	0	none
Gm13473	0	none
Gm13361	0	none
Gm15094	0	none
